com.samsung.shealth.tracker.pedometer_day_summary,6156001,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
8186,658545ee-7a67-4312-aa4c-7d37120509f2.binning_data.json,4631762,6000,1,2018-05-30 21:20:00.193,com.sec.android.app.shealth,2018-05-30 06:52:42.845,658545ee-7a67-4312-aa4c-7d37120509f2.source_info.json,1.2652981,5860.56,352.38998,8185,VfS0qUERdZ,com.sec.android.app.shealth,0,658545ee-7a67-4312-aa4c-7d37120509f2.achievement.json,658545ee-7a67-4312-aa4c-7d37120509f2,1527638400000,
8856,b91dce59-abce-4cc3-a0ba-cfc1fbc68be6.binning_data.json,5010571,6000,0,2018-05-07 22:00:03.115,com.sec.android.app.shealth,2018-05-07 22:00:03.115,,1.9166666,6693.02,360.33,8856,ekw9bqx6s/,com.sec.android.app.shealth,6543,b91dce59-abce-4cc3-a0ba-cfc1fbc68be6.achievement.json,b91dce59-abce-4cc3-a0ba-cfc1fbc68be6,1525651200000,
5553,abef7ee7-da9f-4274-9db0-5ee4f3781029.binning_data.json,2983310,6000,0,2018-06-21 22:00:02.357,com.sec.android.app.shealth,2018-06-21 22:00:02.357,,1.6120001,4226.79,225.93001,5553,ekw9bqx6s/,com.sec.android.app.shealth,4607,abef7ee7-da9f-4274-9db0-5ee4f3781029.achievement.json,abef7ee7-da9f-4274-9db0-5ee4f3781029,1529539200000,
302,2dc39d0f-78b2-4404-a6af-326e6e82d4a4.binning_data.json,174149,6000,0,2018-06-07 19:15:22.059,com.sec.android.app.shealth,2018-06-07 08:17:27.296,2dc39d0f-78b2-4404-a6af-326e6e82d4a4.source_info.json,1.319669,229.82,11.73,302,VfS0qUERdZ,com.sec.android.app.shealth,0,2dc39d0f-78b2-4404-a6af-326e6e82d4a4.achievement.json,2dc39d0f-78b2-4404-a6af-326e6e82d4a4,1528329600000,
12737,6946ff58-6502-473f-8082-ff0a98d43652.binning_data.json,7313344,6000,13,2018-05-31 20:19:26.028,com.sec.android.app.shealth,2018-05-30 22:15:01.510,6946ff58-6502-473f-8082-ff0a98d43652.source_info.json,1.2758868,9331.0,532.06,12724,VfS0qUERdZ,com.sec.android.app.shealth,0,6946ff58-6502-473f-8082-ff0a98d43652.achievement.json,6946ff58-6502-473f-8082-ff0a98d43652,1527724800000,
2911,058fc2bd-efa1-4564-87ca-07f58eb16725.binning_data.json,1731481,6000,0,2018-06-17 22:12:29.404,com.sec.android.app.shealth,2018-06-17 22:12:29.404,,1.9722222,2197.08,116.74,2911,ekw9bqx6s/,com.sec.android.app.shealth,0,058fc2bd-efa1-4564-87ca-07f58eb16725.achievement.json,058fc2bd-efa1-4564-87ca-07f58eb16725,1529193600000,
7120,abff0e64-6834-427a-bdc7-1a9f6fb360dc.binning_data.json,4182236,6000,0,2018-06-02 20:05:58.663,com.sec.android.app.shealth,2018-06-02 07:51:03.925,abff0e64-6834-427a-bdc7-1a9f6fb360dc.source_info.json,1.2834424,5367.6597,288.06998,7120,VfS0qUERdZ,com.sec.android.app.shealth,0,abff0e64-6834-427a-bdc7-1a9f6fb360dc.achievement.json,abff0e64-6834-427a-bdc7-1a9f6fb360dc,1527897600000,
10959,37cb2cd9-c9e3-4df3-9af3-4fe4c95250f4.binning_data.json,6254140,6000,0,2018-05-10 22:00:02.095,com.sec.android.app.shealth,2018-05-10 22:00:02.095,,1.6763334,8319.79,441.52997,10959,ekw9bqx6s/,com.sec.android.app.shealth,7220,37cb2cd9-c9e3-4df3-9af3-4fe4c95250f4.achievement.json,37cb2cd9-c9e3-4df3-9af3-4fe4c95250f4,1525910400000,
2916,1462232f-9a09-4598-a46f-e53396d2b10c.binning_data.json,1614207,6000,0,2018-06-10 20:55:03.668,com.sec.android.app.shealth,2018-06-10 00:38:45.348,1462232f-9a09-4598-a46f-e53396d2b10c.source_info.json,1.3855588,2236.58,116.71,2916,VfS0qUERdZ,com.sec.android.app.shealth,0,1462232f-9a09-4598-a46f-e53396d2b10c.achievement.json,1462232f-9a09-4598-a46f-e53396d2b10c,1528588800000,
292,d2f7405b-944d-4005-8928-272c376da24c.binning_data.json,177311,6000,0,2018-05-13 22:46:48.548,com.sec.android.app.shealth,2018-05-13 22:46:48.548,,1.8055555,221.0,11.56,292,ekw9bqx6s/,com.sec.android.app.shealth,0,d2f7405b-944d-4005-8928-272c376da24c.achievement.json,d2f7405b-944d-4005-8928-272c376da24c,1526169600000,
9059,ae516222-a018-4ded-a4bb-7cfcaadf92d2.binning_data.json,4908734,6000,0,2018-05-16 22:00:02.252,com.sec.android.app.shealth,2018-05-16 22:00:02.252,,1.8611113,6878.63,370.34,9059,ekw9bqx6s/,com.sec.android.app.shealth,5526,ae516222-a018-4ded-a4bb-7cfcaadf92d2.achievement.json,ae516222-a018-4ded-a4bb-7cfcaadf92d2,1526428800000,
5105,002cb133-2c41-4f33-a01d-de21c09ad620.binning_data.json,2773116,6000,0,2018-06-20 22:00:02.339,com.sec.android.app.shealth,2018-06-20 22:00:02.339,,1.5451667,3882.83,208.47,5105,ekw9bqx6s/,com.sec.android.app.shealth,3402,002cb133-2c41-4f33-a01d-de21c09ad620.achievement.json,002cb133-2c41-4f33-a01d-de21c09ad620,1529452800000,
7869,2d5215c6-bb47-4420-962b-b4292e127172.binning_data.json,4624585,6000,0,2018-06-05 20:01:40.375,com.sec.android.app.shealth,2018-06-05 05:36:08.305,2d5215c6-bb47-4420-962b-b4292e127172.source_info.json,1.2832825,5934.65,316.5,7869,VfS0qUERdZ,com.sec.android.app.shealth,0,2d5215c6-bb47-4420-962b-b4292e127172.achievement.json,2d5215c6-bb47-4420-962b-b4292e127172,1528156800000,
168,14f0b19e-d15d-4235-ad4e-5da9a9f96df9.binning_data.json,107027,6000,0,2018-06-08 21:42:21.792,com.sec.android.app.shealth,2018-06-08 13:51:04.648,14f0b19e-d15d-4235-ad4e-5da9a9f96df9.source_info.json,1.1702646,125.25,6.74,168,VfS0qUERdZ,com.sec.android.app.shealth,0,14f0b19e-d15d-4235-ad4e-5da9a9f96df9.achievement.json,14f0b19e-d15d-4235-ad4e-5da9a9f96df9,1528416000000,
19475,d7864a0f-4e8f-4868-a8a7-d5e1aacc7937.binning_data.json,11834215,6000,0,2018-06-05 22:00:05.850,com.sec.android.app.shealth,2018-06-03 09:01:15.631,d7864a0f-4e8f-4868-a8a7-d5e1aacc7937.source_info.json,1.2036598,14244.37,819.01996,19475,VfS0qUERdZ,com.sec.android.app.shealth,0,d7864a0f-4e8f-4868-a8a7-d5e1aacc7937.achievement.json,d7864a0f-4e8f-4868-a8a7-d5e1aacc7937,1527984000000,
2118,de1baddd-c41d-4f1a-86d3-bb937af62f75.binning_data.json,1139614,6000,0,2018-06-23 22:00:02.612,com.sec.android.app.shealth,2018-06-23 22:00:02.612,,1.5326667,1635.9,84.85,2118,ekw9bqx6s/,com.sec.android.app.shealth,1022,de1baddd-c41d-4f1a-86d3-bb937af62f75.achievement.json,de1baddd-c41d-4f1a-86d3-bb937af62f75,1529712000000,
9189,cc8569fb-20b1-4c7e-a50f-6cb493db9993.binning_data.json,4923196,6000,7,2018-06-11 18:05:37.389,com.sec.android.app.shealth,2018-06-11 09:15:01.634,cc8569fb-20b1-4c7e-a50f-6cb493db9993.source_info.json,1.4317162,7048.62,371.95,9182,VfS0qUERdZ,com.sec.android.app.shealth,0,cc8569fb-20b1-4c7e-a50f-6cb493db9993.achievement.json,cc8569fb-20b1-4c7e-a50f-6cb493db9993,1528675200000,
1352,0a87f8df-9122-405b-bec8-2703cc552cea.binning_data.json,730214,6000,0,2018-06-26 22:00:07.470,com.sec.android.app.shealth,2018-06-26 22:00:07.470,,1.5293334,1044.99,54.05,1352,ekw9bqx6s/,com.sec.android.app.shealth,0,0a87f8df-9122-405b-bec8-2703cc552cea.achievement.json,0a87f8df-9122-405b-bec8-2703cc552cea,1529971200000,
85,c7eddcb4-ff54-4853-b6d6-c10a1e155cf9.binning_data.json,54561,6000,0,2018-05-19 22:00:03.288,com.sec.android.app.shealth,2018-05-19 22:00:03.288,,1.4722221,63.329998,3.4,85,ekw9bqx6s/,com.sec.android.app.shealth,0,c7eddcb4-ff54-4853-b6d6-c10a1e155cf9.achievement.json,c7eddcb4-ff54-4853-b6d6-c10a1e155cf9,1526688000000,
6919,d8b2a0eb-df97-4b31-8794-c70eb15a28aa.binning_data.json,3772103,6000,0,2018-06-29 22:00:35.693,com.sec.android.app.shealth,2018-06-29 22:00:35.693,,1.5555557,5277.92,282.1,6919,ekw9bqx6s/,com.sec.android.app.shealth,6422,d8b2a0eb-df97-4b31-8794-c70eb15a28aa.achievement.json,d8b2a0eb-df97-4b31-8794-c70eb15a28aa,1530230400000,
8327,58b53afd-2252-4daa-a9ce-dea2951c641a.binning_data.json,4575642,6000,0,2018-06-15 22:00:03.995,com.sec.android.app.shealth,2018-06-13 23:51:06.543,58b53afd-2252-4daa-a9ce-dea2951c641a.source_info.json,1.3848068,6336.38,338.74,8327,VfS0qUERdZ,com.sec.android.app.shealth,0,58b53afd-2252-4daa-a9ce-dea2951c641a.achievement.json,58b53afd-2252-4daa-a9ce-dea2951c641a,1528934400000,
8955,4b90d6c9-e34b-423d-bb68-58c1c0ee7c79.binning_data.json,4988625,6000,5,2018-05-23 22:00:02.918,com.sec.android.app.shealth,2018-05-23 22:00:02.918,,1.75,6786.62,368.14,8950,ekw9bqx6s/,com.sec.android.app.shealth,6134,4b90d6c9-e34b-423d-bb68-58c1c0ee7c79.achievement.json,4b90d6c9-e34b-423d-bb68-58c1c0ee7c79,1527033600000,
6335,c84f3eca-70b0-407e-a127-6cb53bee1ed8.binning_data.json,3476667,6000,0,2018-07-02 22:00:02.717,com.sec.android.app.shealth,2018-07-02 22:00:02.717,,1.7222222,4803.99,258.93,6335,ekw9bqx6s/,com.sec.android.app.shealth,3333,c84f3eca-70b0-407e-a127-6cb53bee1ed8.achievement.json,c84f3eca-70b0-407e-a127-6cb53bee1ed8,1530489600000,
8679,23cf3e29-3826-4ee9-a727-96145641e74c.binning_data.json,4819290,6000,9,2018-06-13 20:48:54.252,com.sec.android.app.shealth,2018-06-13 08:35:02.703,23cf3e29-3826-4ee9-a727-96145641e74c.source_info.json,1.3741025,6622.2,351.07,8670,VfS0qUERdZ,com.sec.android.app.shealth,0,23cf3e29-3826-4ee9-a727-96145641e74c.achievement.json,23cf3e29-3826-4ee9-a727-96145641e74c,1528848000000,
5242,adbb7e78-45c2-44e2-8d4b-c9f9cb7abbf7.binning_data.json,2859317,6000,0,2018-07-05 22:00:02.922,com.sec.android.app.shealth,2018-07-05 22:00:02.922,,1.5333333,3989.46,214.17,5242,ekw9bqx6s/,com.sec.android.app.shealth,4074,adbb7e78-45c2-44e2-8d4b-c9f9cb7abbf7.achievement.json,adbb7e78-45c2-44e2-8d4b-c9f9cb7abbf7,1530748800000,
2911,7890071c-48ff-48ef-aab2-3ce875179f46.binning_data.json,1731503,6000,0,2018-06-17 16:46:05.687,com.sec.android.app.shealth,2018-06-17 08:23:31.915,7890071c-48ff-48ef-aab2-3ce875179f46.source_info.json,1.2688859,2197.08,116.74,2911,VfS0qUERdZ,com.sec.android.app.shealth,0,7890071c-48ff-48ef-aab2-3ce875179f46.achievement.json,7890071c-48ff-48ef-aab2-3ce875179f46,1529193600000,
18877,a7075f67-da65-42db-9292-027c9884882c.binning_data.json,10984805,6000,19,2018-05-26 22:00:03.257,com.sec.android.app.shealth,2018-05-26 22:00:03.257,,2.0000002,14250.019,763.35986,18858,ekw9bqx6s/,com.sec.android.app.shealth,5566,a7075f67-da65-42db-9292-027c9884882c.achievement.json,a7075f67-da65-42db-9292-027c9884882c,1527292800000,
7227,67ffc73d-3606-417c-aa14-ed3a4702e915.binning_data.json,4028070,6000,0,2018-07-08 22:31:53.332,com.sec.android.app.shealth,2018-07-07 22:00:28.345,,1.6944444,5470.06,297.06,7227,ekw9bqx6s/,com.sec.android.app.shealth,3030,67ffc73d-3606-417c-aa14-ed3a4702e915.achievement.json,67ffc73d-3606-417c-aa14-ed3a4702e915,1531008000000,
9350,02bb6103-6613-45cd-b4f3-03ffafe03b7c.binning_data.json,5215452,6000,11,2018-05-29 22:00:03.553,com.sec.android.app.shealth,2018-05-29 22:00:03.553,,2.0555556,6773.97,398.2,9339,ekw9bqx6s/,com.sec.android.app.shealth,4172,02bb6103-6613-45cd-b4f3-03ffafe03b7c.achievement.json,02bb6103-6613-45cd-b4f3-03ffafe03b7c,1527552000000,
112,803fbd31-5223-4450-9834-024d791a77bf.binning_data.json,69040,6000,0,2018-06-24 22:00:03.055,com.sec.android.app.shealth,2018-06-24 22:00:03.055,,1.6111112,83.01,4.5,112,ekw9bqx6s/,com.sec.android.app.shealth,0,803fbd31-5223-4450-9834-024d791a77bf.achievement.json,803fbd31-5223-4450-9834-024d791a77bf,1529798400000,
6565,cd89e28f-12d2-4d91-81a5-36a55b441fca.binning_data.json,3641770,6000,0,2018-06-06 21:36:04.816,com.sec.android.app.shealth,2018-06-06 08:15:01.307,cd89e28f-12d2-4d91-81a5-36a55b441fca.source_info.json,1.3702482,4990.13,267.42,6565,VfS0qUERdZ,com.sec.android.app.shealth,0,cd89e28f-12d2-4d91-81a5-36a55b441fca.achievement.json,cd89e28f-12d2-4d91-81a5-36a55b441fca,1528243200000,
5105,f2b9d3d3-8792-4a83-be84-59afd713833c.binning_data.json,2773132,6000,0,2018-06-20 21:43:37.061,com.sec.android.app.shealth,2018-06-19 23:14:27.194,f2b9d3d3-8792-4a83-be84-59afd713833c.source_info.json,1.4001604,3882.83,208.47,5105,VfS0qUERdZ,com.sec.android.app.shealth,0,f2b9d3d3-8792-4a83-be84-59afd713833c.achievement.json,f2b9d3d3-8792-4a83-be84-59afd713833c,1529452800000,
21287,31911dd3-26f5-422f-95cc-5f43b637915b.binning_data.json,12592485,6000,1,2018-06-01 22:00:02.909,com.sec.android.app.shealth,2018-06-01 22:00:02.909,,1.75,16027.358,855.6798,21286,ekw9bqx6s/,com.sec.android.app.shealth,7164,31911dd3-26f5-422f-95cc-5f43b637915b.achievement.json,31911dd3-26f5-422f-95cc-5f43b637915b,1527811200000,
6921,f782c21e-3912-43d1-8e80-80e50020e23c.binning_data.json,3870370,6000,0,2018-07-11 22:14:51.340,com.sec.android.app.shealth,2018-07-11 22:14:51.340,,1.5080003,5243.46,282.2,6921,ekw9bqx6s/,com.sec.android.app.shealth,5108,f782c21e-3912-43d1-8e80-80e50020e23c.achievement.json,f782c21e-3912-43d1-8e80-80e50020e23c,1531267200000,
4184,f8d45644-0400-4db5-8dd7-439c8a81c7c4.binning_data.json,2380776,6000,0,2018-06-09 13:22:46.657,com.sec.android.app.shealth,2018-06-08 22:19:29.152,f8d45644-0400-4db5-8dd7-439c8a81c7c4.source_info.json,1.3418144,3194.56,167.45,4184,VfS0qUERdZ,com.sec.android.app.shealth,0,f8d45644-0400-4db5-8dd7-439c8a81c7c4.achievement.json,f8d45644-0400-4db5-8dd7-439c8a81c7c4,1528502400000,
4092,b043f1da-49dd-44b0-bba9-d47f900670f6.binning_data.json,2286938,6000,6,2018-06-16 21:35:02.904,com.sec.android.app.shealth,2018-06-16 00:35:04.739,b043f1da-49dd-44b0-bba9-d47f900670f6.source_info.json,1.3689959,3130.81,164.1,4086,VfS0qUERdZ,com.sec.android.app.shealth,0,b043f1da-49dd-44b0-bba9-d47f900670f6.achievement.json,b043f1da-49dd-44b0-bba9-d47f900670f6,1529107200000,
26188,a61b24cf-20b9-43b4-83e4-bce24d9e1655.binning_data.json,15634082,6000,3,2018-06-05 22:00:04.327,com.sec.android.app.shealth,2018-06-04 22:00:13.767,,1.4464005,19093.059,1090.8999,26185,ekw9bqx6s/,com.sec.android.app.shealth,8780,a61b24cf-20b9-43b4-83e4-bce24d9e1655.achievement.json,a61b24cf-20b9-43b4-83e4-bce24d9e1655,1528070400000,
15,f5e27394-2a7d-4971-a2e7-d5c286538b59.binning_data.json,9834,6000,0,2018-06-12 07:59:12.494,com.sec.android.app.shealth,2018-06-12 07:59:12.494,f5e27394-2a7d-4971-a2e7-d5c286538b59.source_info.json,1.1388888,11.2,0.6,15,VfS0qUERdZ,com.sec.android.app.shealth,0,f5e27394-2a7d-4971-a2e7-d5c286538b59.achievement.json,f5e27394-2a7d-4971-a2e7-d5c286538b59,1528761600000,
4977,26513df6-8832-4980-bf07-e62060d5ce05.binning_data.json,3062742,6000,0,2018-07-14 22:52:11.517,com.sec.android.app.shealth,2018-07-14 22:52:11.517,,1.6214068,3727.4,199.14,4977,ekw9bqx6s/,com.sec.android.app.shealth,1059,26513df6-8832-4980-bf07-e62060d5ce05.achievement.json,26513df6-8832-4980-bf07-e62060d5ce05,1531526400000,
7964,f1e3a8a6-766a-4dd0-8ac6-1350fd094eeb.binning_data.json,4368097,6000,1,2018-06-27 22:00:03.734,com.sec.android.app.shealth,2018-06-27 22:00:03.734,,1.6944444,6060.99,325.59,7963,ekw9bqx6s/,com.sec.android.app.shealth,6366,f1e3a8a6-766a-4dd0-8ac6-1350fd094eeb.achievement.json,f1e3a8a6-766a-4dd0-8ac6-1350fd094eeb,1530057600000,
302,4281e7e2-e92c-4beb-a4da-b9cf15bc47f3.binning_data.json,174145,6000,0,2018-06-07 22:00:03.353,com.sec.android.app.shealth,2018-06-07 22:00:03.353,,1.5555557,229.82,11.73,302,ekw9bqx6s/,com.sec.android.app.shealth,0,4281e7e2-e92c-4beb-a4da-b9cf15bc47f3.achievement.json,4281e7e2-e92c-4beb-a4da-b9cf15bc47f3,1528329600000,
505,381d9ddc-368e-47ec-b526-461030043af9.binning_data.json,305316,6000,4,2018-07-17 18:30:04.078,com.sec.android.app.shealth,2018-07-17 18:30:04.078,,6.944445,394.81,21.41,501,ekw9bqx6s/,com.sec.android.app.shealth,0,381d9ddc-368e-47ec-b526-461030043af9.achievement.json,381d9ddc-368e-47ec-b526-461030043af9,1531785600000,
2118,ac6fb1da-7776-4d6e-a564-cb249b9c887a.binning_data.json,1139624,6000,0,2018-06-23 19:15:22.841,com.sec.android.app.shealth,2018-06-23 11:13:56.499,ac6fb1da-7776-4d6e-a564-cb249b9c887a.source_info.json,1.4354722,1635.9,84.85,2118,VfS0qUERdZ,com.sec.android.app.shealth,0,ac6fb1da-7776-4d6e-a564-cb249b9c887a.achievement.json,ac6fb1da-7776-4d6e-a564-cb249b9c887a,1529712000000,
7957,de35c608-ead0-442f-ba58-8b76ac6317ca.binning_data.json,4353664,6000,0,2018-06-15 21:22:09.288,com.sec.android.app.shealth,2018-06-14 22:45:14.954,de35c608-ead0-442f-ba58-8b76ac6317ca.source_info.json,1.3942094,6069.92,323.3,7957,VfS0qUERdZ,com.sec.android.app.shealth,0,de35c608-ead0-442f-ba58-8b76ac6317ca.achievement.json,de35c608-ead0-442f-ba58-8b76ac6317ca,1529020800000,
2916,ae291e78-d4ce-4a5f-9ce2-de3b14af277e.binning_data.json,1614192,6000,0,2018-06-10 22:11:46.498,com.sec.android.app.shealth,2018-06-10 22:11:46.498,,1.7291209,2236.58,116.71,2916,ekw9bqx6s/,com.sec.android.app.shealth,2145,ae291e78-d4ce-4a5f-9ce2-de3b14af277e.achievement.json,ae291e78-d4ce-4a5f-9ce2-de3b14af277e,1528588800000,
3119,691dc050-5244-402b-a77b-a7438afa4354.binning_data.json,1721851,6000,0,2018-07-20 18:30:03.082,com.sec.android.app.shealth,2018-07-20 18:30:03.082,,1.5277778,2340.58,129.98,3119,ekw9bqx6s/,com.sec.android.app.shealth,1162,691dc050-5244-402b-a77b-a7438afa4354.achievement.json,691dc050-5244-402b-a77b-a7438afa4354,1532044800000,
8679,ad14d1c4-eea6-466d-a2ea-75580d3f4532.binning_data.json,4819263,6000,9,2018-06-13 22:00:02.431,com.sec.android.app.shealth,2018-06-13 22:00:02.431,,1.8888888,6622.2,351.07,8670,ekw9bqx6s/,com.sec.android.app.shealth,4041,ad14d1c4-eea6-466d-a2ea-75580d3f4532.achievement.json,ad14d1c4-eea6-466d-a2ea-75580d3f4532,1528848000000,
5583,1e8e4071-9f71-4b44-abbc-a18f2907f7f7.binning_data.json,3106539,6000,0,2018-06-18 21:09:12.424,com.sec.android.app.shealth,2018-06-18 09:14:13.772,1e8e4071-9f71-4b44-abbc-a18f2907f7f7.source_info.json,1.3699938,4255.94,224.96,5583,VfS0qUERdZ,com.sec.android.app.shealth,0,1e8e4071-9f71-4b44-abbc-a18f2907f7f7.achievement.json,1e8e4071-9f71-4b44-abbc-a18f2907f7f7,1529280000000,
75,41d11184-20b4-465a-9521-592b85607db2.binning_data.json,50553,6000,0,2018-06-30 22:00:03.036,com.sec.android.app.shealth,2018-06-30 22:00:03.036,,1.4444444,55.03,3.03,75,ekw9bqx6s/,com.sec.android.app.shealth,0,41d11184-20b4-465a-9521-592b85607db2.achievement.json,41d11184-20b4-465a-9521-592b85607db2,1530316800000,
4172,1cadf07b-ff2b-4732-9362-19b876db77d6.binning_data.json,2404866,6000,0,2018-07-23 18:30:02.913,com.sec.android.app.shealth,2018-07-23 18:30:02.913,,1.6666665,3119.23,171.4,4172,ekw9bqx6s/,com.sec.android.app.shealth,2785,1cadf07b-ff2b-4732-9362-19b876db77d6.achievement.json,1cadf07b-ff2b-4732-9362-19b876db77d6,1532304000000,
1352,c8fdd33d-47ad-4802-82a6-7937ff8ac044.binning_data.json,730222,6000,0,2018-06-26 16:34:41.829,com.sec.android.app.shealth,2018-06-26 13:55:10.187,c8fdd33d-47ad-4802-82a6-7937ff8ac044.source_info.json,1.4310576,1044.99,54.05,1352,VfS0qUERdZ,com.sec.android.app.shealth,0,c8fdd33d-47ad-4802-82a6-7937ff8ac044.achievement.json,c8fdd33d-47ad-4802-82a6-7937ff8ac044,1529971200000,
2239,03c596e7-c341-4001-8753-5090b5b0d08d.binning_data.json,1214680,6000,0,2018-06-19 20:29:43.680,com.sec.android.app.shealth,2018-06-19 18:15:01.670,03c596e7-c341-4001-8753-5090b5b0d08d.source_info.json,1.4230487,1728.55,89.55,2239,VfS0qUERdZ,com.sec.android.app.shealth,0,03c596e7-c341-4001-8753-5090b5b0d08d.achievement.json,03c596e7-c341-4001-8753-5090b5b0d08d,1529366400000,
4832,8e34225c-d5ab-498b-9474-06f047b76500.binning_data.json,2664214,6000,0,2018-07-03 22:00:03.737,com.sec.android.app.shealth,2018-07-03 22:00:03.737,,1.495,3682.22,196.36,4832,ekw9bqx6s/,com.sec.android.app.shealth,4652,8e34225c-d5ab-498b-9474-06f047b76500.achievement.json,8e34225c-d5ab-498b-9474-06f047b76500,1530576000000,
5366,39d11162-2689-4c47-94d1-2c54a30a492a.binning_data.json,2899876,6000,0,2018-06-23 22:00:03.706,com.sec.android.app.shealth,2018-06-21 23:02:09.262,39d11162-2689-4c47-94d1-2c54a30a492a.source_info.json,1.418757,4114.22,217.88,5366,VfS0qUERdZ,com.sec.android.app.shealth,0,39d11162-2689-4c47-94d1-2c54a30a492a.achievement.json,39d11162-2689-4c47-94d1-2c54a30a492a,1529625600000,
6919,5a8aa1a1-ca44-4d28-a517-3199ab1706bd.binning_data.json,3772125,6000,0,2018-06-29 16:50:45.241,com.sec.android.app.shealth,2018-06-29 09:35:01.726,5a8aa1a1-ca44-4d28-a517-3199ab1706bd.source_info.json,1.39919,5277.92,282.1,6919,VfS0qUERdZ,com.sec.android.app.shealth,0,5a8aa1a1-ca44-4d28-a517-3199ab1706bd.achievement.json,5a8aa1a1-ca44-4d28-a517-3199ab1706bd,1530230400000,
4092,b7928923-57fc-41b3-ba2c-742b71491bbb.binning_data.json,2286928,6000,6,2018-06-16 22:00:02.416,com.sec.android.app.shealth,2018-06-16 22:00:02.416,,1.5555557,3130.81,164.1,4086,ekw9bqx6s/,com.sec.android.app.shealth,1978,b7928923-57fc-41b3-ba2c-742b71491bbb.achievement.json,b7928923-57fc-41b3-ba2c-742b71491bbb,1529107200000,
6965,31df24e1-f0bf-4e4b-ab06-faa50e93869c.binning_data.json,3809209,6000,0,2018-06-25 19:37:51.265,com.sec.android.app.shealth,2018-06-24 23:59:38.421,31df24e1-f0bf-4e4b-ab06-faa50e93869c.source_info.json,1.3941554,5310.63,283.18,6965,VfS0qUERdZ,com.sec.android.app.shealth,0,31df24e1-f0bf-4e4b-ab06-faa50e93869c.achievement.json,31df24e1-f0bf-4e4b-ab06-faa50e93869c,1529884800000,
2239,beb39de4-1c45-4522-8dc5-1198f829b2b8.binning_data.json,1214671,6000,0,2018-06-19 22:00:02.572,com.sec.android.app.shealth,2018-06-19 22:00:02.572,,1.5551667,1728.55,89.55,2239,ekw9bqx6s/,com.sec.android.app.shealth,964,beb39de4-1c45-4522-8dc5-1198f829b2b8.achievement.json,beb39de4-1c45-4522-8dc5-1198f829b2b8,1529366400000,
6335,f9d7f19a-22c0-42f7-a4ec-bf6417298b6a.binning_data.json,3476686,6000,0,2018-07-02 21:57:20.544,com.sec.android.app.shealth,2018-07-02 10:15:01.506,f9d7f19a-22c0-42f7-a4ec-bf6417298b6a.source_info.json,1.3817723,4803.99,258.93,6335,VfS0qUERdZ,com.sec.android.app.shealth,0,f9d7f19a-22c0-42f7-a4ec-bf6417298b6a.achievement.json,f9d7f19a-22c0-42f7-a4ec-bf6417298b6a,1530489600000,
8342,4d0e38d7-cd90-421e-af56-a219f6dfd207.binning_data.json,4458157,6000,0,2018-07-06 22:00:04.283,com.sec.android.app.shealth,2018-07-06 22:00:04.283,,1.6666665,6416.27,339.09,8342,ekw9bqx6s/,com.sec.android.app.shealth,6015,4d0e38d7-cd90-421e-af56-a219f6dfd207.achievement.json,4d0e38d7-cd90-421e-af56-a219f6dfd207,1530835200000,
12145,ccb4373c-cde1-47c5-a3fb-5bb59328f868.binning_data.json,6578992,6000,0,2018-06-28 19:13:21.172,com.sec.android.app.shealth,2018-06-28 08:33:15.100,ccb4373c-cde1-47c5-a3fb-5bb59328f868.source_info.json,1.409231,9271.32,494.43,12145,VfS0qUERdZ,com.sec.android.app.shealth,0,ccb4373c-cde1-47c5-a3fb-5bb59328f868.achievement.json,ccb4373c-cde1-47c5-a3fb-5bb59328f868,1530144000000,
5553,8edd1b5c-a03b-4336-b635-981b6007dc7d.binning_data.json,2983327,6000,0,2018-06-21 22:00:03.575,com.sec.android.app.shealth,2018-06-21 11:36:02.298,8edd1b5c-a03b-4336-b635-981b6007dc7d.source_info.json,1.4168038,4226.79,225.93001,5553,VfS0qUERdZ,com.sec.android.app.shealth,0,8edd1b5c-a03b-4336-b635-981b6007dc7d.achievement.json,8edd1b5c-a03b-4336-b635-981b6007dc7d,1529539200000,
16026,5258a60b-2b36-46a8-91e0-3804070cdbdf.binning_data.json,8657647,6000,19,2018-07-27 17:46:00.752,com.sec.android.app.shealth,2018-07-26 18:32:55.493,5258a60b-2b36-46a8-91e0-3804070cdbdf.source_info.json,1.2497772,10820.13,719.97,16007,VfS0qUERdZ,com.sec.android.app.shealth,0,5258a60b-2b36-46a8-91e0-3804070cdbdf.achievement.json,5258a60b-2b36-46a8-91e0-3804070cdbdf,1532649600000,
9982,b9047f86-3990-4c6b-a301-285b4fe4e565.binning_data.json,5500488,6000,0,2018-07-09 22:00:04.345,com.sec.android.app.shealth,2018-07-09 22:00:04.345,,1.5277778,7574.47,407.17,9982,ekw9bqx6s/,com.sec.android.app.shealth,6641,b9047f86-3990-4c6b-a301-285b4fe4e565.achievement.json,b9047f86-3990-4c6b-a301-285b4fe4e565,1531094400000,
